"location","status_id","created_at","text"
"Florida, USA","1117215172479918082",2019-04-13 23:57:08,"@realDonaldTrump You are a good daddy I saw that when you went to the Broadway show American Idiots and Melania posted a video of you talking to your son in the front seat while you drove. You are also careful with your money as you drive don't have a driver"
"United States","1117215171947257858",2019-04-13 23:57:08,"I screenshot it before it got deleted! I would like to know where my $50,000 check is?! My grandparents don’t have that kind of money &amp; neither do I! I have to work hard for everything! There are a lot of rich people but there are way more middle class people! Quit stereotyping! https://t.co/3IUrAGZG6x"
"Canada","1117215171292925953",2019-04-13 23:57:08,"@realDonaldTrump The false trumpet concealing madness
 will cause Byzantium to change its laws.
 From Egypt there will go forth a man who wants
 the edict withdrawn, changing money and standards.
Nostradamus"
"Staten Island, NY","1117215154515652608",2019-04-13 23:57:04,"@MattEhalt this should not be a house money game"
"West Chester, PA","1117215141957914625",2019-04-13 23:57:01,"@zoidberg95 For my money, no question about it Galaxy Quest!"
"Transcendia TM, Intendor TM","1117215140573851649",2019-04-13 23:57:01,"It really just is complicated just enough. I wanted to get money from IN-Q-TEL to make home wherever you zip code, are Box Of Generation tools, stuff &amp; wisdom. I've seen lots of batteries &amp; generators &amp; inverters &amp; boxes. https://t.co/ViVV6Qxhxo"
"Winnipeg, Manitoba","1117215109632360448",2019-04-13 23:56:53,"Money laundering is driving the housing crisis, making it hard for people like you and me to afford a home. Click to stop it: https://t.co/ws8CoMZYHd"
"Toronto, Ontario","1117215107992260610",2019-04-13 23:56:53,"Those paper components are amazing.  I kind of want to attempt doing that, even though I'm sure they cost far more time and money than the real thing."
"Seattle, WA","1117215107275034625",2019-04-13 23:56:53,"@davidhogg111 Keep fighting, don't back down and don't ever give your lunch money to bullies."
"Middlesborough, KY","1117215104670543872",2019-04-13 23:56:52,"@yankeedog_13 It loses money every year"
"Philadelphia, Pa","1117215089550077952",2019-04-13 23:56:48,"@Princejihadi His money has zero correlation to his jumpshot"
"Los Angeles, CA","1117215088476344325",2019-04-13 23:56:48,"Tcorr, the newest underground sensation ranging from trap metal to singing brings you his newest hit: 
https://t.co/ASZMRPEyTo"
"Charlotte, NC","1117215085448048641",2019-04-13 23:56:47,"Kyle Lowry is stealing money and needs to be prosecuted to the fullest extent of the law <U+0001F923><U+0001F923><U+0001F923>"
"United States","1117215083036323842",2019-04-13 23:56:47,"@thomaskaine5 One MAJOR BARRIER that everyone who keeps saying this to us is forgetting: <U+0001F4B0> <U+0001F4B5>$$
**LACK OF MONEY PREVENTS MANY AMERICANS FROM GETTING TO DC**

Most of us can’t lose a moment of work w/o risking home, auto OR JOB LOSS!

You assume we’re ALL WELL OFF?!?! It’s not a choice."
"Ottawa, Ontario","1117215081467711489",2019-04-13 23:56:46,"Others miss out on something they might actually want because someone with more money buys everything just because they can. #RSD2019"
"Virginia Alexandria","1117215076375760896",2019-04-13 23:56:45,"@ChrisLacyRuiz3 Give you money like how"
"San Francisco Bay Area, CA","1117215071992721409",2019-04-13 23:56:44,"<U+0001F49C>
Hi, let’s create and make money. #reneefineart founder and creator. 

#photographer @moodologist 
#makeup #brows #lashes @ReneeFineArt @ MooD-ology Photography - Videography https://t.co/2rqHY74dbI"
"Vero Beach, FL","1117215067265740800",2019-04-13 23:56:43,"@facebook I don't get how you have so many resources but your newsfeed service (are they still called services?) is down or returns nothing or fails after returning 3 posts 2/7 days a week. FOR MONTHS
You gotta change something. Pay me money and we can fix it together."
"Santa Fe, NM","1117215058734411776",2019-04-13 23:56:41,"@businessinsider Trump, his family and his cabinet are the ones you should investigate. How private citizens make or spend their money is none of anyone's business."
"San Diego, CA","1117215057966845954",2019-04-13 23:56:41,"I can’t believe I have to work in order to make money. Shocked and disappointed."
"Toronto, Canada","1117215055857115136",2019-04-13 23:56:40,"This may be an unpopular opinion in #Leafs Nation, but I think this is the most relaxed I've been before a playoff game in a long time. Love to see the Buds win, but tonight we play with house money. If we lose we're still coming home even. #LeafsForever"
"Cedar Falls, IA ","1117215054741553157",2019-04-13 23:56:40,"If I’m going to keep spending tons of money on makeup, I need to actually start doing my makeup. <U+0001F642>"
"New Orleans","1117215052816424960",2019-04-13 23:56:40,"@xStrategicc No problem anything to support them fiya ass timepieces if I had any money I’ll buy one"
"New Jersey, USA","1117215050610237441",2019-04-13 23:56:39,"@summerbrees84 @SenSanders Why are u bringing up demand? Printed money causes wage inflation which offshores jobs all while increasing the cost of living thereby destroying the middle class. Name one civilization in history that has survived fiat currency, money printing and government control of markets?"
"Cape Cod","1117215048856948737",2019-04-13 23:56:39,"All that money is good fir nothing if it’s scared"
"New York, NY","1117215048294912000",2019-04-13 23:56:39,"Learn about achieve &amp; instruct is certainly one of the best process &amp; below I'm just proving to you... My partner and I pray you receive a inspiration with it all https://t.co/7y9oGP3tud"
"Vista, CA","1117215047468511235",2019-04-13 23:56:38,"""I thought we had that communism here to bring them down,"" said Nancy Pelosi now regarding Mintakans who as they said want ""to steal everything using overhead technology."" America is a Constitutional country for over 200 years. I am President gold and money back.
@OversightDems https://t.co/hPBKqBmQ8l"
"United States","1117215040719945731",2019-04-13 23:56:37,"These are lies?

Again, not voting for Trump, but the day I have to make stuff up to pretend the Left isn't what it is...

Man this is disappointing. But not surprising. There's money here.

#NeverTrumpHollywood https://t.co/haLOTbe9fJ"
"Atlanta, Georgia","1117215039826681856",2019-04-13 23:56:37,"These House Democrats pledged not to take corporate cash — but they’re using a loophole to do it anyway https://t.co/NB5DpZaCk1 by @lhfang"
"San Francisco, CA","1117214987452157957",2019-04-13 23:56:24,"all the good floors/wallpapers take real money in acpc and im so mad"
"United States","1117214987200749568",2019-04-13 23:56:24,"@marklutchman Welfare and now money given for them to have a free college education. This is insane. What about doing the same for our Gold Star Families."
"California","1117214984239505408",2019-04-13 23:56:23,"They weren't using me as their real estate agent <U+0001F923><U+0001F602><U+0001F606> https://t.co/lqzAXr10lZ https://t.co/1y77sK1ELa"
"Vermont, USA","1117214982700191745",2019-04-13 23:56:23,"&lt;&lt;You received US$ 20.00&gt;&gt;Expires in 3 minutes, tap to redeem! The sooner you do, the more money you'll grab! https://t.co/jQwxrQlUb5"
"United States","1117214979613184001",2019-04-13 23:56:22,"@RonnieStewart17 @teriteriteric Well everyone has an opinion but I think if the actors take my money I spend on a movie they should entertain me and keep there opinions to themselves!!"
"Los Angeles, CA","1117214973975859200",2019-04-13 23:56:21,"oh damn Jimmy Dore is leaving TYT, that’s sad...that they aren’t shutting down TYT altogether and taking all of Cenk’s money to give to local and community journalists"
"Lagrange, KY","1117212079390429185",2019-04-13 23:44:51,"@rdickey249 Money room isn’t going anywhere. They can wait 10 more min. I’ll make a phone call."
"Lagrange, KY","1117214969756516352",2019-04-13 23:56:20,"@PicksByDynasty If this is true... give me Maximum Security for all the money"
"Farmington Hills, MI","1117214966904492032",2019-04-13 23:56:19,"Credit Cards were invented in 1951. New York's Franklin Nation Bank issued the first cards in orde to loan customers.  In 1955 the United States granted a patent containing the phrase ""credit card"".  Today, the credit card is used almost exclusively instead of ""cash money."""
"Horseheads, NY","1117214961892249601",2019-04-13 23:56:18,"@SkylerCicora Same <U+0001F643> feels like I’m wasting money to fix something just for another thing to go wrong"
"Denver","1117214955118452737",2019-04-13 23:56:16,"@gwabi @viet_t_nguyen It's not about Bloom's ""Anxiety of Influence."" It's about money, race, power, and exploitation. Why is that so hard to understand? Let me guess ..."
"Portland, OR","1117214945182007296",2019-04-13 23:56:14,"@realDonaldTrump Follow the money! Trump supported the 9-11 attack! #ImpeachtheMF #Donarhea #Racist #Cheater"
"Selinsgrove","1117214936390930432",2019-04-13 23:56:12,"Buy/Sell Ethereum changes with up to 100x Leverage at PrimeXBT! <U+0001F929><U+0001F389>

Register immediately and trade your $150 into $15000:

<U+2705> https://t.co/RVk97kWIDH <U+2705>

Make money even if it is declining! <U+0001F4C9><U+0001F4C9>

$TRX - $XBT - $BTG - $CRO - $QNT - $BEAM - $THETA - $WICC - $BTC - $DGD https://t.co/WIsoS4JN0S"
"Houston, TX","1117214935610810368",2019-04-13 23:56:12,"ON ME<U+203C> yall gonna see me spend all my money at Coachella next year"
"Illinois, USA","1117214931512905728",2019-04-13 23:56:11,"@Julius_Jonsin @SincereSoprano That ain't happening. Always cause of money and advertising"
"Phoenix, AZ","1117214924860575744",2019-04-13 23:56:09,"When the lineup trash asf you DID have enough money to go had the time freinds invited but you still have FOMO for @coachella #coachella"
"Lowell, MA","1117214923245928448",2019-04-13 23:56:09,"“Life is not all about making money” and “Everything farm related is just a waste of your time”- true words spoken from a young dairy farmer about why we farm and how hard it is to be profitable doing so https://t.co/5KiJvqjEfb"
"Cleveland","1117214917050941441",2019-04-13 23:56:07,"Bro Lowry been stealing money for a minute. He don’t show up when needed."
"Houston","1117214899812425728",2019-04-13 23:56:03,"@SpeakerPelosi So why did yall pass a bill to give more money to immigrants for school than #GoldStarFamilies"
"Reno, NV","1117214897610211329",2019-04-13 23:56:03,"@Adam_Tell_Adam @AdamSchiff Much of it dirty money."
"Queens, NY","1117214896448516096",2019-04-13 23:56:02,"You HAVE to eat the money and DFA this fool, HAVE to"
"Nassau, Bahamas","1117214892724051970",2019-04-13 23:56:01,"@KeanuCaroline @Official6FSH ""The love* of money is the.."""
"California, USA","1117214889301430272",2019-04-13 23:56:01,"Tcorr, the newest underground sensation ranging from trap metal to singing brings you his newest hit: 
https://t.co/YGSLS7lXij"
"Tampa, FL","1117214882288500737",2019-04-13 23:55:59,"@WSJ Next tell all about Congress' hush money fund, which ones used it &amp; why did tax payers have to finance Congresz' sex?"
"Brookport, IL","1117214869122580480",2019-04-13 23:55:56,"@LUTIKRISS_ @BridgetteWest @Lyricoldrap Unless you have a toxic parent like Doug you don’t understand how it really feels. The best thing to do is to write him out. He hasn’t been there in her life until she got money and all of a sudden he can pretend to be daddy. Wishing death on his grandkid too. He’s sick."
"Dallas TX ","1117214864316010496",2019-04-13 23:55:55,"money make bitches fine. not niggas. if you ugly you just a ugly nigga with money <U+0001F4B0><U+0001F974><U+0001F923><U+0001F62C>"
"","1117214859211395072",2019-04-13 23:55:53,"@MisteryQuene @SaysHummingbird @AOC I'm sure you are a very nice and good person. We all see things from different perspectives and how it all effects us. Bottom line is lots of jobs are returning, unemployment is at an all time low, more money going into the feds, and so on. Why are the hard libs fighting this???"
"Texas, USA","1117214859001724929",2019-04-13 23:55:53,"@money_alotta @CryptoEuclid This is probably the majority."
"Los Angeles, CA","1117214857042915330",2019-04-13 23:55:53,"<U+0001F5E3> Money keep comin in, I can’t lose"
"Massachusetts","1117214854362877952",2019-04-13 23:55:52,"Fight the Democratic establishment by giving your money to Ayanna Pressley (I'm being sarcastic, to clarify for those of you who missed a few episodes) https://t.co/uefQsDLqmj"
"Silver Spring, MD","1117214841608003585",2019-04-13 23:55:49,"this how Jamal should be w his rollerworld money instead of passing it out to his fake ass friends https://t.co/qs8HySoKWv"
"Toronto, Ontario","1117214836079783938",2019-04-13 23:55:48,"@660NEWS Alberta has no provincial sales tax. They already have an upper hand on the rest of Canada when it comes to buying goods. It’s not a rebate but hey, it’s money in your pocket"
"chicago<U+0001F911>","1117214835123658752",2019-04-13 23:55:48,"@theLovelyhustle Money Man x ATM"
"Omaha, NE","1117214829519998978",2019-04-13 23:55:46,"@KennyNollsch @Sean_Callahan @BenSasse I guess they were also helping people get back on their feet after some horrific flooding in our state by donating money and honoring first responders, but I guess you didn’t bother to see that."
"Brooklyn, NY","1117214824264622080",2019-04-13 23:55:45,"Earn PayPal Money Making MEMES! EZ, Fun &amp; Creative Way to Make Money https://t.co/PnororTqev https://t.co/9d72x77jIA"
